date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:35	2762/2762	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2007:05:31%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fcontact%2F&format=xml	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embede1ae	(from https://codingallstars.com/contact/)
14:05:36	24430/24430	---M--	200	added ('OK')	application/x-javascript	etag:%225f6e-5df5e563c47c5%22	https://codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.3	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min6134.js	(from https://codingallstars.com/contact/)
14:05:36	4014/4014	---M--	200	added ('OK')	application/x-javascript	etag:%22fae-5df5e563c47c5%22	https://codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from https://codingallstars.com/contact/)
14:05:36	1713/1713	---M--	200	added ('OK')	application/x-javascript	etag:%226b1-5df5e563c43dd%22	https://codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/punycode.min.js?ver=1.0.0	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/punycode.min8a54.js	(from https://codingallstars.com/contact/)
14:05:37	31132/31132	---M--	200	added ('OK')	application/x-javascript	etag:%22799c-5df5e563c537d%22	https://codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.min.js?ver=1.7.4.2	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.mine945.js	(from https://codingallstars.com/contact/)
14:05:37	884/884	---MC-	200	added ('OK')	text/javascript	date:Tue,%2028%20Feb%202023%2007:05:36%20GMT	https://www.google.com/recaptcha/api.js?render=6LfEh9EhAAAAALLvQ_KmheUfzb8U4GO-lXiK8P4r	D:/D/My-projects/codingallstars/trialtask/www.google.com/recaptcha/api3ec2.js	(from https://codingallstars.com/contact/)
14:05:38	1904/1904	---M--	200	added ('OK')	text/css	etag:%22770-5f3922c330fa8%22	https://codingallstars.com/wp-content/uploads/elementor/css/post-26123.css?ver=1675184015	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/uploads/elementor/css/post-261233aed.css	(from https://codingallstars.com/meet-our-leadership/)
14:05:41	13735/13735	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:05:37%20GMT	https://codingallstars.com/wp-json/wp/v2/pages/26123	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/wp/v2/pages/26123.json	(from https://codingallstars.com/meet-our-leadership/)
14:05:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2007:05:41%20GMT	https://codingallstars.com/?p=26123	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/index0c78.html	(from https://codingallstars.com/meet-our-leadership/)
14:05:49	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:05:41%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fmeet-our-leadership%2F	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embedc69c.json	(from https://codingallstars.com/meet-our-leadership/)
14:05:51	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.52.delayed	(from https://codingallstars.com/meet-our-leadership/)
14:05:51	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.53.delayed	(from https://codingallstars.com/meet-our-leadership/)
14:05:51	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.54.delayed	(from https://codingallstars.com/meet-our-leadership/)
14:05:51	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.55.delayed	(from https://codingallstars.com/meet-our-leadership/)
14:05:51	2822/2822	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2007:05:48%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fmeet-our-leadership%2F&format=xml	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed15bf	(from https://codingallstars.com/meet-our-leadership/)
14:05:52	3210/3210	---M--	200	added ('OK')	text/css	etag:%22c8a-5e467bf06ad8f%22	https://codingallstars.com/wp-content/uploads/elementor/css/post-26053.css?ver=1658509121	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/uploads/elementor/css/post-2605360a9.css	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:05:54	16346/16346	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:05:51%20GMT	https://codingallstars.com/wp-json/wp/v2/pages/26053	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/wp/v2/pages/26053.json	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:05:56	2559/2559	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:05:53%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fapply-to-junior-magento-developer-position%2F	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed3680.json	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:05:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2007:05:54%20GMT	https://codingallstars.com/?p=26053	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/index6091.html	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:06:00	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.5a.delayed	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:06:00	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.5b.delayed	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:06:00	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.5c.delayed	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:06:00	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.5d.delayed	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:06:00	2937/2937	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2007:05:55%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fapply-to-junior-magento-developer-position%2F&format=xml	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed761b	(from https://codingallstars.com/apply-to-junior-magento-developer-position/)
14:06:02	16071/16071	---M--	200	added ('OK')	text/css	etag:%223ec7-5df62a4eafc10%22	https://codingallstars.com/wp-content/uploads/elementor/css/post-113.css?ver=1652989650	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/uploads/elementor/css/post-113317c.css	(from https://codingallstars.com/about-2/)
14:06:09	37601/37601	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:06:01%20GMT	https://codingallstars.com/wp-json/wp/v2/pages/113	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/wp/v2/pages/113.json	(from https://codingallstars.com/about-2/)
14:06:12	2378/2378	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:06:09%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fabout-2%2F	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed6084.json	(from https://codingallstars.com/about-2/)
14:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2007:06:09%20GMT	https://codingallstars.com/?p=113	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/index3961.html	(from https://codingallstars.com/about-2/)
14:06:15	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.62.delayed	(from https://codingallstars.com/about-2/)
14:06:15	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.63.delayed	(from https://codingallstars.com/about-2/)
14:06:15	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.64.delayed	(from https://codingallstars.com/about-2/)
14:06:15	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.65.delayed	(from https://codingallstars.com/about-2/)
14:06:15	2756/2756	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2007:06:12%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fabout-2%2F&format=xml	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed58ce	(from https://codingallstars.com/about-2/)
14:06:16	3104/3104	---M--	200	added ('OK')	text/css	etag:%22c20-5e5beaa814f06%22	https://codingallstars.com/wp-content/uploads/elementor/css/post-26018.css?ver=1659981950	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/uploads/elementor/css/post-26018e496.css	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:20	16804/16804	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:06:15%20GMT	https://codingallstars.com/wp-json/wp/v2/pages/26018	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/wp/v2/pages/26018.json	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:24	2518/2518	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:06:18%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fapply-to-junior-php-developer-position%2F	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed94d7.json	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2007:06:19%20GMT	https://codingallstars.com/?p=26018	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/index19c7.html	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:27	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.6a.delayed	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:27	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.6b.delayed	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:27	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.6c.delayed	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:27	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.6d.delayed	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:27	2896/2896	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2007:06:24%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fapply-to-junior-php-developer-position%2F&format=xml	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed7860	(from https://codingallstars.com/apply-to-junior-php-developer-position/)
14:06:28	3210/3210	---M--	200	added ('OK')	text/css	etag:%22c8a-5e467bef5736e%22	https://codingallstars.com/wp-content/uploads/elementor/css/post-26044.css?ver=1658509120	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-content/uploads/elementor/css/post-26044950d.css	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:31	16297/16297	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:06:27%20GMT	https://codingallstars.com/wp-json/wp/v2/pages/26044	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/wp/v2/pages/26044.json	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:32	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2007:06:29%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fapply-to-virtual-assistant-position%2F	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embedde64.json	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2007:06:30%20GMT	https://codingallstars.com/?p=26044	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/index8035.html	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:35	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.72.delayed	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:35	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.73.delayed	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:35	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.74.delayed	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:35	0/-1	---M--	301	error ('')			https://codingallstars.com/contact	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact.75.delayed	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:35	2902/2902	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2007:06:31%20GMT	https://codingallstars.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodingallstars.com%2Fapply-to-virtual-assistant-position%2F&format=xml	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/wp-json/oembed/1.0/embed1258	(from https://codingallstars.com/apply-to-virtual-assistant-position/)
14:06:37	104002/104002	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2007:06:35%20GMT	https://codingallstars.com/e	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/e	(from https://codingallstars.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.6.1)
14:06:40	104002/104002	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2007:06:37%20GMT	https://codingallstars.com/-negative.svg	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/-negative.svg	(from https://codingallstars.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.5)
14:06:42	104002/104002	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2007:06:39%20GMT	https://codingallstars.com/OPR/	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/OPR/index.html	(from https://codingallstars.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.5)
14:06:46	104002/104002	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2007:06:42%20GMT	https://codingallstars.com/contact/optusnet.com.au	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact/optusnet.com.78.delayed	(from https://codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2)
14:06:49	104002/104002	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2007:06:45%20GMT	https://codingallstars.com/contact/com.au	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact/com.au	(from https://codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2)
14:06:52	104002/104002	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2007:06:48%20GMT	https://codingallstars.com/contact/net.au	D:/D/My-projects/codingallstars/trialtask/codingallstars.com/contact/net.au	(from https://codingallstars.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2)
